creationTime,content_1,days,hour,mobile,nickname,productColor,productSize,recommend,score,usefulVoteCount,userClient,userLevel,userProvince
2016-11-06 14:35:12,"""好","1,""afterDays"":0", 14,true,"""小***0""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2016-11-05 23:59:57,"""好","20,""afterDays"":0", 23,true,"""j***b""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""来自京东iPhone客户端""","""钻石会员""",""""""
2016-12-03 19:21:36,"""双十一买的，买了三台，价格实惠，今天两位师傅很辛苦的装一上午，谢谢！","22,""afterDays"":0", 19,true,"""苏***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2016-12-03 19:21:36,"""格力空调就是好，安装速度快，赞一个","2,""afterDays"":0", 19,true,"""t***d""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""企业会员""","""江苏"""
2017-03-09 18:02:56,"""很好！！！！！！！！！！！","4,""afterDays"":0", 18,true,"""蔡***0""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
2017-03-27 23:34:48,"""赞赞赞！！！？好好好！！！！效果很好！！！！特别清楚！！！棒棒哒！！！耶耶耶！！！效果很好的","37,""afterDays"":0", 23,true,"""j***x""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
2017-03-27 23:34:48,"""赞赞赞！！！？好好好！！！！效果很好！！！！特别清楚！！！棒棒哒！！！耶耶耶！！！效果很好！！不错不错","4,""afterDays"":0", 23,true,"""j***x""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""",""""""
2017-03-27 23:33:30,"""速度快，如约按时安装，用了一段时间再看质量情况。","11,""afterDays"":0", 23,true,"""k***4""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""广东"""
2017-03-27 23:13:32,"""一如往昔的支持京东！","4,""afterDays"":0", 23,true,"""7***军""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2017-03-27 23:07:46,"""刚买安装好，尚未使用。以前用的格力倒是不错的，所以这次才买格力。","4,""afterDays"":0", 23,true,"""A***g""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""广西"""
2017-03-27 22:58:59,"""发货神速，当地格力专卖店售后安装的，安装不错，打孔有专用工具，不落灰尘，格力不亏为空调介老大，值得表扬","4,""afterDays"":0", 22,true,"""j***文""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""山东"""
2017-03-27 22:34:02,"""京东棒棒的 格力棒棒的 支持国货","3,""afterDays"":0", 22,true,"""D***9""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""",""""""
2017-03-27 22:34:02,"""已安装完毕，制热功能不错，制冷功能，还没尝试","4,""afterDays"":0", 22,true,"""s***d""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""金牌会员""","""江苏"""
2017-03-27 22:19:57,"""东西好好东西好好东西好好东西好好","4,""afterDays"":0", 22,true,"""虞***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""","""江苏"""
2017-03-27 22:19:57,"""京东的送货很快，格力的售后服务人员安装很专业。很细致，每一个螺丝都很用心。格力大品牌值得信赖。外观做的也非常好，安装完后调试都非常的好。","4,""afterDays"":0", 22,true,"""j***w""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""PLUS会员""","""河北"""
2017-03-28 20:49:22,"""空调很好，送货非常准时。","4,""afterDays"":0", 20,true,"""读***己""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""金牌会员""",""""""
2016-12-16 09:11:55,"""空调选来选去还是觉得格力的不错，专业，制冷效果好，周围人也都推荐，双十一就给新家买了三台，试用期待中","8,""afterDays"":0", 09,false,"""晋***人""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""""","""钻石会员""","""山西"""
2016-12-14 14:54:00,"""还不错，双11买的送货速度一般吧按照约定送过来的，师傅来安装挺好的，效果也不错，购物体验挺好的。","33,""afterDays"":0", 14,false,"""我***了""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""""","""钻石会员""","""上海"""
2016-11-17 17:50:59,"""收费合理服务很周到很满意！","6,""afterDays"":0", 17,true,"""m***8""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
2016-11-17 17:50:59,"""京东格力加油我继续支持你哦","2,""afterDays"":0", 17,true,"""7***斌""","""正1.5匹""","""品圆变频挂机""",false,5,0,"""来自京东Android客户端""","""钻石会员""",""""""
2016-11-19 10:23:09,"""双十一买的，导致送货等了一周，安装还挺快的送货后的第二天就来了。空调效果不错，噪音也不大。","16,""afterDays"":0", 10,false,"""j***m""","""正1.5匹""","""品圆变频挂机""",true,5,0,"""""","""金牌会员""",""""""
2016-11-15 10:43:49,"""还没有安装。","4,""afterDays"":0", 10,true,"""踏***5""","""正1.5匹""","""品圆变频挂机""",false,5,1,"""来自京东iPhone客户端""","""钻石会员""","""江苏"""
